node1	label	node2	datasource	weight
at:lights_another_cigarette	at:oEffect	at:to_entitle	atomic	1.0
at:lightweight+rg:lightweight+vg:lightweight+/c/en/lightweight	/r/Antonym	/c/en/heavyweight+rg:heavyweight+vg:heavyweight	ROGET	1.0
at:likes_school	at:xAttr	vg:smart+/c/en/smart+at:smart+rg:smart	atomic	1.0
at:limit+/c/en/limit+vg:limit+rg:limit	/r/RelatedTo	/c/en/converge/v	CN	1.0
at:listens_to_mom	at:xReact	rg:relieved+/c/en/relieved+at:relieved	atomic	1.0
at:listens_to_mother	at:xAttr	at:responsible+rg:responsible+vg:responsible+/c/en/responsible	atomic	1.0
at:listens_to_mother	at:xReact	vg:connected+rg:connected+/c/en/connected+at:connected	atomic	1.0
at:listens_to_the_radio	at:xAttr	at:content+/c/en/content+vg:content+rg:content	atomic	1.0
at:literal+/c/en/literal+rg:literal	/r/Antonym	/c/en/untrue+rg:untrue	ROGET	1.0
at:locks_keys_in_PersonZ_car	at:oReact	rg:upset+at:upset+vg:upset+/c/en/upset	atomic	1.0
at:long+rg:long+vg:long+fn:lu:desiring:long+/c/en/long	/r/Synonym	/c/en/longa	CN	1.0
at:looks_confused	at:xAttr	/c/en/baffled+at:baffled+rg:baffled	atomic	1.0
at:looks_it_up_online	at:xIntent	at:know_some_information	atomic	1.0
at:looks_much_better	at:xAttr	/c/en/improved+rg:improved+vg:improved+at:improved	atomic	1.0
at:looks_sad	at:xAttr	/c/en/discouraged+rg:discouraged+at:discouraged	atomic	1.0
at:looks_sad	at:xWant	at:wants_to_feel_happy_again	atomic	1.0
at:looks_way	at:oEffect	at:realizes_it_is	atomic	1.0
at:lose_consciousness+/c/en/lose_consciousness	/r/HasSubevent	/c/en/stop_thinking	CN	1.0
at:loses_a_lot_of_blood	at:xReact	rg:frightened+/c/en/frightened+vg:frightened+at:frightened	atomic	1.0
at:loses_control_of_car	at:oEffect	at:car_gets_hit	atomic	1.0
at:loses_cool	at:oReact	at:bad_because_someone_is_hurting_them_for_no_good_reasohn	atomic	1.0
at:loses_ground	at:xWant	at:catch_up+/c/en/catch_up	atomic	1.0
at:loses_the_first_game	at:xEffect	at:throws_his_or_her_mobile_phone	atomic	1.0
at:loses_wallet	at:xEffect	at:they_owe_money	atomic	1.0
at:lost+rg:lost+vg:lost+/c/en/lost	/r/RelatedTo	/c/en/search_party/n	CN	1.0
at:lovable+rg:lovable+vg:lovable+/c/en/lovable	/r/Antonym	at:hateful+/c/en/hateful+rg:hateful	ROGET	1.0
at:loves_also	at:oWant	at:to_have_x_as_a_friend	atomic	1.0
at:loves_beard	at:xAttr	vg:cheerful+at:cheerful+rg:cheerful+/c/en/cheerful	atomic	1.0
at:loves_comic_books	at:xAttr	rg:reserved+/c/en/reserved+at:reserved+vg:reserved	atomic	1.0
at:loves_going_to_the_beach	at:xEffect	at:walks_on_sand	atomic	1.0
at:loves_new_hair	at:xWant	at:to_take_selfies	atomic	1.0
at:loves_with_heart	at:xEffect	at:gets_in_a_relationship	atomic	1.0
at:machine+/c/en/machine+vg:machine+rg:machine	/r/RelatedTo	vg:glazing+rg:glazing+/c/en/glazing	VG	1.0
at:maintains_independence	at:xReact	vg:fine+at:fine+rg:fine+/c/en/fine	atomic	1.0
at:make_people_laugh+/c/en/make_people_laugh	/r/HasSubevent	at:become_happy+/c/en/become_happy	CN	2.0
at:makes_a_chocolate_cake	at:xEffect	at:gets_messy	atomic	1.0
at:makes_a_deposit	at:xReact	vg:rich+/c/en/rich+at:rich+rg:rich	atomic	1.0
at:makes_a_donation_to_these_projects	at:xIntent	at:to_be_charitable	atomic	1.0
at:makes_a_good_impression	at:xEffect	at:gets_the_job	atomic	1.0
at:makes_a_lot_of_friends	at:xEffect	at:receives_support	atomic	1.0
at:makes_arrangements	at:xNeed	at:to_have_event_management_company	atomic	1.0
at:makes_ass	at:xAttr	/c/en/slick+vg:slick+rg:slick+at:slick	atomic	1.0
at:makes_at_home	at:xReact	vg:satisfied+rg:satisfied+/c/en/satisfied+at:satisfied	atomic	1.0
at:makes_breakfast	at:xEffect	vg:smiles+/c/en/smiles+at:smiles	atomic	1.0
at:makes_case	at:xAttr	rg:articulate+/c/en/articulate+at:articulate+fn:lu:expressing_publicly:articulate	atomic	1.0
at:makes_dessert	at:xReact	at:proud_of_her_dessert	atomic	1.0
at:makes_dinner+/c/en/makes_dinner	at:xWant	at:to_clean_up_the_mess	atomic	1.0
at:makes_enough_money	at:xWant	at:to_save_their_money	atomic	1.0
at:makes_feel_sick	at:xReact	at:sorry_for_it	atomic	1.0
at:makes_for_friends	at:oWant	at:to_have_fun	atomic	1.0
at:makes_fortune	at:xAttr	/c/en/disciplined+at:disciplined+rg:disciplined	atomic	1.0
at:makes_hay_while_the_sun_shines	at:xIntent	at:top_be_productive_on_the_farm	atomic	1.0
at:makes_it_big	at:oReact	/c/en/proud+vg:proud+at:proud+rg:proud	atomic	1.0
at:makes_just_in_time	at:xEffect	at:doesn't_get_fired	atomic	1.0
at:makes_point	at:oReact	/c/en/understanding+rg:understanding+at:understanding	atomic	1.0
at:makes_posters	at:xWant	at:to_finish_their_project	atomic	1.0
at:makes_sick	at:oReact	/c/en/stressed_out+at:stressed_out	atomic	1.0
at:makes_small_talk	at:xWant	at:to_avoid_talking_about_a_serious_subject	atomic	1.0
at:makes_the_purchase	at:xAttr	/c/en/spendthrift+rg:spendthrift+at:spendthrift	atomic	1.0
at:makes_waffles	at:xEffect	at:spills_batter	atomic	1.0
at:makeup+rg:makeup+vg:makeup+/c/en/makeup	/r/RelatedTo	vg:hand+rg:hand+at:hand+/c/en/hand	VG	1.0
at:manager+vg:manager+rg:manager+/c/en/manager	/r/CapableOf	/c/en/closing_store	CN	1.0
at:marked+vg:marked+rg:marked+/c/en/marked	vg:object	vg:red+at:red+rg:red+/c/en/red	VG	1.0
at:marked+vg:marked+rg:marked+/c/en/marked	vg:subject	at:box+vg:box+/c/en/box+rg:box+fn:lu:placing:box	VG	1.0
at:marker+rg:marker+/c/en/marker+vg:marker	/r/RelatedTo	vg:oranges+at:oranges+/c/en/oranges	VG	1.0
at:marries_mother	at:oEffect	at:buys_marriage_gift	atomic	1.0
at:meal+/c/en/meal+vg:meal+rg:meal	/r/RelatedTo	rg:great+/c/en/great+at:great+vg:great	VG	1.0
at:meal+/c/en/meal+vg:meal+rg:meal	vg:InImage	vg:I2409811	VG	1.0
at:meeting+vg:meeting+rg:meeting+/c/en/meeting	/r/RelatedTo	/c/en/court+at:court+vg:court+rg:court	CN	0.165
at:meeting+vg:meeting+rg:meeting+/c/en/meeting	/r/RelatedTo	/c/en/huddle_room/n	CN	1.0
at:meeting+vg:meeting+rg:meeting+/c/en/meeting	/r/Synonym	/c/en/bunch+vg:bunch+rg:bunch	ROGET	1.0
at:meeting+vg:meeting+rg:meeting+/c/en/meeting	vg:subject	vg:sand_pit	VG	1.0
at:meets_anyone	at:xNeed	at:to_mingle_with_teachers	atomic	1.0
at:meets_at_work	at:oWant	at:to_see_how_to_hug_is_doing	atomic	1.0
at:meets_boyfriend_parents	at:oReact	vg:interested+at:interested+rg:interested+/c/en/interested	atomic	1.0
at:meets_everyone	at:xNeed	at:to_reach_out_to_people	atomic	1.0
at:meets_for_coffee	at:xReact	at:caffeinated+/c/en/caffeinated	atomic	1.0
at:meets_goals	at:xReact	/c/en/proud+vg:proud+at:proud+rg:proud	atomic	1.0
at:misbehaving+rg:misbehaving+/c/en/misbehaving	/r/DerivedFrom	/c/en/misbehave+rg:misbehave	CN	1.0
at:mistaken+/c/en/mistaken+rg:mistaken	/r/RelatedTo	/c/en/misformulation/n	CN	1.0
at:modish+rg:modish+/c/en/modish	/r/Synonym	rg:up-to-date	ROGET	1.0
at:money+rg:money+vg:money+/c/en/money	/r/RelatedTo	/c/en/fenerate/v	CN	1.0
at:money+rg:money+vg:money+/c/en/money	/r/RelatedTo	/c/en/theorica/n	CN	1.0
at:monstrous+vg:monstrous+rg:monstrous+/c/en/monstrous	/r/Synonym	rg:frightful+/c/en/frightful	ROGET	1.0
at:morbid+rg:morbid+/c/en/morbid	/r/RelatedTo	/c/en/barbiturism/n	CN	1.0
at:morbid+rg:morbid+/c/en/morbid	/r/Synonym	vg:bloodshot+/c/en/bloodshot+rg:bloodshot	ROGET	1.0
at:mounts_attack	at:xAttr	at:aggressive+rg:aggressive+/c/en/aggressive+vg:aggressive	atomic	1.0
at:moves_the_goalposts	at:xEffect	at:gets_accused_of_cheating_by_referees	atomic	1.0
at:moves_to_another_city	at:xNeed	at:to_pack_boxes	atomic	1.0
at:moves_to_another_state	at:xWant	at:a_fresh_start	atomic	1.0
at:moves_to_mexico	at:oReact	vg:excited+at:excited+/c/en/excited+rg:excited	atomic	1.0
at:movie+vg:movie+rg:movie+/c/en/movie	/r/RelatedTo	rg:corn+/c/en/corn+vg:corn	CN	1.061
at:muffins+vg:muffins+/c/en/muffins	vg:InImage	vg:I713137	VG	1.0
at:mug+/c/en/mug+rg:mug+vg:mug	vg:InImage	vg:I2346239	VG	1.0
at:mute+/c/en/mute+rg:mute+vg:mute	/r/Antonym	/c/en/silver+rg:silver+vg:silver	ROGET	1.0
at:mute+/c/en/mute+rg:mute+vg:mute	/r/Antonym	at:voice+fn:lu:expressing_publicly:voice+/c/en/voice+vg:voice+rg:voice	CN,ROGET	1.0
at:naive+/c/en/naive+rg:naive	/r/RelatedTo	/c/en/naiveite/n	CN	1.0
at:names_the_puppy_spot	at:xNeed	at:to_buy_the_puppy	atomic	1.0
at:napkin+/c/en/napkin+rg:napkin+vg:napkin	/r/RelatedTo	/c/en/restaurant_serviette	CN	0.267
at:napkin+/c/en/napkin+rg:napkin+vg:napkin	/r/RelatedTo	vg:photo+/c/en/photo+rg:photo	VG	1.0
at:napkin+/c/en/napkin+rg:napkin+vg:napkin	vg:InImage	vg:I2346058	VG	1.0
at:napkin+/c/en/napkin+rg:napkin+vg:napkin	vg:InImage	vg:I2388434	VG	1.0
at:nation+/c/en/nation+rg:nation	/r/RelatedTo	/c/en/legal_status	CN	0.147
at:needs_to_get_to_work	at:xAttr	at:responsible+rg:responsible+vg:responsible+/c/en/responsible	atomic	1.0
at:never_followed	at:oWant	at:to_be_more_like_,_and_not_just_do_what_everyone_else_does	atomic	1.0
at:never_found_out	at:xWant	at:to_think_that_everything_is_fone	atomic	1.0
at:never_missed	at:xEffect	at:finally_wins	atomic	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2344301	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2356306	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2362505	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2365236	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2383491	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2386729	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I2391653	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:InImage	vg:I4684	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:object	rg:jar+at:jar+/c/en/jar+vg:jar	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:subject	/c/en/barrier+rg:barrier+vg:barrier	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:subject	vg:flag_pole+/c/en/flag_pole	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:subject	vg:ice_machine+/c/en/ice_machine	VG	1.0
at:next_to+vg:next_to+/c/en/next_to	vg:subject	vg:vent+at:vent+/c/en/vent+rg:vent	VG	1.0
at:nips_in_the_bud	at:xEffect	rg:thanked+at:thanked+/c/en/thanked	atomic	1.0
at:noble+vg:noble+rg:noble+/c/en/noble	/r/Synonym	vg:sensational+/c/en/sensational+rg:sensational	ROGET	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	/r/RelatedTo	vg:_29	VG	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	/r/RelatedTo	vg:plaque+/c/en/plaque+rg:plaque	VG	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	vg:InImage	vg:I2331899	VG	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	vg:InImage	vg:I2359592	VG	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	vg:InImage	vg:I2364769	VG	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	vg:InImage	vg:I2381745	VG	1.0
at:number+fn:lu:amounting_to:number+rg:number+/c/en/number+vg:number	vg:InImage	vg:I2388114	VG	1.0
at:obey+rg:obey+/c/en/obey	/r/Synonym	at:discharge+/c/en/discharge+rg:discharge	ROGET	1.0
at:obeys_commands	at:xEffect	at:listens_to	atomic	1.0
at:object+/c/en/object+rg:object+vg:object	vg:InImage	vg:I2319208	VG	1.0
at:object+/c/en/object+rg:object+vg:object	vg:InImage	vg:I2407692	VG	1.0
at:object+/c/en/object+rg:object+vg:object	vg:InImage	vg:I2409810	VG	1.0
at:obnoxious+/c/en/obnoxious+rg:obnoxious	/r/Synonym	at:reprehensible+/c/en/reprehensible+rg:reprehensible	ROGET	1.0
at:obtains_understanding	at:oWant	at:thank+/c/en/thank+rg:thank	atomic	1.0
at:offer_to_god	at:oReact	/c/en/respected+at:respected+rg:respected	atomic	1.0
at:often_made	at:xReact	rg:good+/c/en/good+at:good+vg:good	atomic	1.0
at:old+vg:old+/c/en/old+rg:old	/r/Antonym	rg:uninitiate+/c/en/uninitiate	ROGET	1.0
at:old+vg:old+/c/en/old+rg:old	/r/RelatedTo	/c/en/tarnish+vg:tarnish+rg:tarnish	CN	0.17
at:on_top+/c/en/on_top+vg:on_top	vg:InImage	vg:I2318660	VG	1.0
at:on_top+/c/en/on_top+vg:on_top	vg:InImage	vg:I2361301	VG	1.0
at:on_top+/c/en/on_top+vg:on_top	vg:InImage	vg:I2409649	VG	1.0
at:one+vg:one+rg:one+/c/en/one	/r/CapableOf	/c/en/buy_gas_on_credit	CN	1.0
at:one+vg:one+rg:one+/c/en/one	/r/Synonym	rg:indecisive+at:indecisive+/c/en/indecisive	ROGET	1.0
at:open+/c/en/open+vg:open+rg:open	/r/Synonym	vg:plushy+rg:plushy+/c/en/plushy	ROGET	1.0
at:opens_all_of_presents	at:xWant	at:to_play_with_the_toys	atomic	1.0
at:opens_the_windows	at:xAttr	rg:suffocated+at:suffocated+/c/en/suffocated	atomic	1.0
at:opinion+rg:opinion+/c/en/opinion	/r/RelatedTo	/c/en/co_opinionist/n	CN	1.0
at:opinion+rg:opinion+/c/en/opinion	/r/RelatedTo	/c/en/self_opinion/n	CN	1.0
at:orders_for_lunch	at:xNeed	at:decide_you_are_hungry	atomic	1.0
at:outrage+rg:outrage+/c/en/outrage	/r/Synonym	/c/en/spoil+rg:spoil	ROGET	1.0
at:overlooked+/c/en/overlooked+rg:overlooked+vg:overlooked	/r/RelatedTo	/c/en/under_carpet	CN	1.0
at:packs_backpack	at:xAttr	vg:supportive+/c/en/supportive+rg:supportive+at:supportive	atomic	1.0
at:packs_up_stuff	at:oWant	at:say_thank_you	atomic	1.0
at:paid+/c/en/paid+vg:paid+rg:paid	/r/Synonym	at:profitable+/c/en/profitable+rg:profitable	ROGET	1.0
at:pain+vg:pain+rg:pain+/c/en/pain	/r/RelatedTo	/c/en/electroanalgesia/n	CN	1.0
at:pain+vg:pain+rg:pain+/c/en/pain	/r/RelatedTo	vg:body+/c/en/body+at:body+rg:body	CN	0.5670000000000001
at:paints_bedroom	at:xWant	at:to_see_reaction_to_the_job	atomic	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	/r/RelatedTo	/c/en/toliet+vg:toliet	VG	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	/r/RelatedTo	vg:colorful_	VG	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	vg:InImage	vg:I2389246	VG	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	vg:InImage	vg:I2390952	VG	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	vg:InImage	vg:I2397988	VG	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	vg:InImage	vg:I2405415	VG	1.0
at:paper+vg:paper+rg:paper+/c/en/paper	vg:InImage	vg:I2411774	VG	1.0
at:parallel+/c/en/parallel+vg:parallel+rg:parallel	/r/RelatedTo	/c/en/plankwise/r	CN	1.0
at:parallel+/c/en/parallel+vg:parallel+rg:parallel	/r/RelatedTo	/c/en/predication/n	CN	1.0
at:path+vg:path+rg:path+/c/en/path	vg:InImage	vg:I2367125	VG	1.0
at:patience+rg:patience+/c/en/patience	/r/Synonym	rg:fortitude+/c/en/fortitude	ROGET	1.0
at:patient+vg:patient+rg:patient+/c/en/patient	/r/RelatedTo	/c/en/lecozotan/n	CN	1.0
at:pays_all_bills	at:oWant	at:to_take_opportunity	atomic	1.0
at:pays_to_caesar	at:xAttr	/c/en/dependable+rg:dependable+at:dependable	atomic	1.0
at:pays_way	at:xReact	at:responsible+rg:responsible+vg:responsible+/c/en/responsible	atomic	1.0
at:pays_well+/c/en/pays_well	at:oEffect	at:gains_more_money	atomic	1.0
at:performs_tasks	at:xWant	at:to_get_paid	atomic	1.0
at:pisses_money_up_the_wall	at:xNeed	at:to_go_shopping	atomic	1.0
at:places_order	at:xNeed	at:to_call_the_place	atomic	1.0
at:plain+rg:plain+vg:plain+/c/en/plain	/r/Antonym	rg:imperceptible+/c/en/imperceptible+vg:imperceptible	ROGET	1.0
at:plain+rg:plain+vg:plain+/c/en/plain	/r/Synonym	rg:flat-footed	ROGET	1.0
at:plain+rg:plain+vg:plain+/c/en/plain	vg:InImage	vg:I2396870	VG	1.0
at:plant+rg:plant+vg:plant+/c/en/plant	/r/Antonym	/c/en/mineral+rg:mineral+vg:mineral	CN	0.316
at:plant+rg:plant+vg:plant+/c/en/plant	/r/RelatedTo	/c/en/alkanet/n	CN	1.0
at:plant+rg:plant+vg:plant+/c/en/plant	/r/RelatedTo	/c/en/bine/n/wikt/en_1	CN	1.0
at:plant+rg:plant+vg:plant+/c/en/plant	/r/RelatedTo	/c/en/koksaghyz/n	CN	1.0
at:plant+rg:plant+vg:plant+/c/en/plant	/r/RelatedTo	/c/en/paleophyte/n	CN	1.0
at:plant+rg:plant+vg:plant+/c/en/plant	/r/RelatedTo	rg:street+/c/en/street+vg:street	VG	1.0
at:plant+rg:plant+vg:plant+/c/en/plant	vg:InImage	vg:I2334458	VG	1.0
at:plants+/c/en/plants+rg:plants+vg:plants	/r/RelatedTo	at:steps+vg:steps+rg:steps+/c/en/steps	VG	1.0
at:plants+/c/en/plants+rg:plants+vg:plants	vg:InImage	vg:I2404250	VG	1.0
at:plants_a_seed	at:xAttr	at:free-spirited	atomic	1.0
at:play+rg:play+vg:play+/c/en/play	/r/RelatedTo	/c/en/guest/v	CN	1.0
at:playing+/c/en/playing+rg:playing+vg:playing	/r/RelatedTo	at:glove+vg:glove+/c/en/glove+rg:glove	VG	1.0
at:playing+/c/en/playing+rg:playing+vg:playing	vg:subject	rg:dad+vg:dad+at:dad+/c/en/dad	VG	1.0
at:plays_a_in_regulating	at:xAttr	/c/en/proud+vg:proud+at:proud+rg:proud	atomic	1.0
at:plays_a_in_shaping	at:xNeed	at:to_find_means_for_it	atomic	1.0
at:plays_a_in_society	at:xAttr	at:hero+rg:hero+/c/en/hero+vg:hero	atomic	1.0
at:plays_an_instrument	at:xWant	at:to_practice_more	atomic	1.0
at:plays_catch_with_dad	at:xAttr	/c/en/healthy+vg:healthy+at:healthy+rg:healthy	atomic	1.0
at:plays_dumb	at:xEffect	at:people_think_less_of_them	atomic	1.0
at:plays_favorite_game	at:xAttr	/c/en/athletic+rg:athletic+vg:athletic+at:athletic	atomic	1.0
at:plays_for_hours	at:xAttr	at:spirited+/c/en/spirited+rg:spirited+vg:spirited	atomic	1.0
at:plays_it_safe	at:xReact	at:like_they_made_a_good_decision	atomic	1.0
at:plays_long	at:xEffect	at:massages_hands	atomic	1.0
at:plays_softball	at:oWant	at:to_play_competitively	atomic	1.0
at:pleads_case	at:xReact	at:noble+vg:noble+rg:noble+/c/en/noble	atomic	1.0
at:pleasing+rg:pleasing+vg:pleasing+/c/en/pleasing	/r/RelatedTo	/c/en/sweet/a	CN	1.0
at:posts_photos	at:xIntent	rg:attention+vg:attention+/c/en/attention+at:attention	atomic	1.0
at:pours+/c/en/pours+vg:pours	vg:subject	vg:woman+rg:woman+/c/en/woman	VG	1.0
at:pours_a_bowl_of_cereal	at:xWant	/c/en/eat_cereal+at:eat_cereal	atomic	1.0
at:pray+/c/en/pray+rg:pray+vg:pray	/r/HasPrerequisite	rg:sincere+at:sincere+/c/en/sincere	CN	1.0
at:preoccupied+rg:preoccupied+vg:preoccupied+/c/en/preoccupied	/r/Antonym	at:nonchalant+/c/en/nonchalant+vg:nonchalant+rg:nonchalant	ROGET	1.0
at:presents_another	at:xAttr	rg:confident+/c/en/confident+at:confident+vg:confident	atomic	1.0
at:pretends_not_to_see	at:oEffect	at:chases_x	atomic	1.0
at:pretty+/c/en/pretty+rg:pretty+vg:pretty	vg:subject	vg:fluffy+/c/en/fluffy+rg:fluffy	VG	1.0
at:prevents_from_gaining	at:xNeed	at:to_influene_men_to_follow_him	atomic	1.0
at:prevents_from_rising	at:xAttr	rg:willful+/c/en/willful+at:willful	atomic	1.0
at:pries_open	at:xIntent	at:to_get_inside	atomic	1.0
at:proclaims_to_the_captives	at:xNeed	at:to_be_with_the_captives	atomic	1.0
at:produces_number	at:xIntent	at:to_hate_information	atomic	1.0
at:progressive+/c/en/progressive+rg:progressive+vg:progressive	/r/Synonym	at:gradual+/c/en/gradual+rg:gradual+vg:gradual	ROGET	1.0
at:prolongs_life	at:xAttr	at:blessed+/c/en/blessed+rg:blessed	atomic	1.0
at:protective+rg:protective+/c/en/protective+vg:protective	/r/RelatedTo	/c/en/thrombophylactic/a	CN	1.0
at:protects_from_injury	at:xIntent	at:to_be_of_use	atomic	1.0
at:protects_the_public	at:xWant	at:to_help_people	atomic	1.0
at:protein+vg:protein+/c/en/protein	/r/RelatedTo	/c/en/polyprotein/n	CN	1.0
at:proves_innocence	at:xAttr	rg:trustworthy+/c/en/trustworthy+at:trustworthy	atomic	1.0
at:provides_education	at:oEffect	at:learns_about_topic	atomic	1.0
at:provides_opportunity	at:oWant	at:to_show_appreciation	atomic	1.0
at:provides_to_individuals	at:oEffect	/c/en/get_money+at:get_money	atomic	1.0
at:provides_to_people	at:xReact	at:accomplished+rg:accomplished+/c/en/accomplished	atomic	1.0
at:prude+/c/en/prude+rg:prude	/r/DerivedFrom	/c/en/prudent/a	CN	1.0
at:pulls_hands	at:xEffect	at:has_a_picnic_with	atomic	1.0
at:pulls_into_arms	at:xWant	at:to_kiss	atomic	1.0
at:pulls_the_trigger	at:xWant	at:to_shoot	atomic	1.0
at:pulls_to_safety	at:xAttr	at:considerate+/c/en/considerate+rg:considerate	atomic	1.0
at:pulls_weight	at:oEffect	at:they_notice_the_help	atomic	1.0
at:purpose+/c/en/purpose+rg:purpose	/r/RelatedTo	/c/en/randomness/n	CN	1.0
at:pursues_policy	at:xWant	at:to_create_own_rules	atomic	1.0
at:pushes_hips	at:xNeed	at:to_touch_perosny	atomic	1.0
at:pushes_out_of_the_way	at:xWant	at:to_make_sure_they're_safe	atomic	1.0
at:pushes_through_the_crowd	at:xWant	at:to_get_away_from_the_crowd	atomic	1.0
at:puts_a_bandage	at:xWant	at:to_make_sure_the_bandage_stays	atomic	1.0
at:puts_all_the_ingredients_together	at:xAttr	vg:organized+at:organized+rg:organized+/c/en/organized	atomic	1.0
at:puts_first	at:xIntent	at:make_people_feel_comfortable	atomic	1.0
at:puts_fliers	at:xWant	at:to_get_some_work	atomic	1.0
at:puts_in_the_car	at:xIntent	at:to_deliver_something	atomic	1.0
at:puts_into_action	at:oWant	at:to_quit	atomic	1.0
at:puts_right	at:xWant	at:set_straight+/c/en/set_straight	atomic	1.0
at:puts_to_paper	at:xWant	at:to_draw_a_picture	atomic	1.0
at:putts_together	at:oWant	at:to_be_helped	atomic	1.0
at:rain+/c/en/rain+rg:rain+vg:rain	/r/RelatedTo	at:open_umbrella+/c/en/open_umbrella+vg:open_umbrella	VG	1.0
at:rain+/c/en/rain+rg:rain+vg:rain	vg:InImage	vg:I2385929	VG	1.0
at:raises_hand	at:xEffect	at:hurts_hand	atomic	1.0
at:raises_level	at:xNeed	at:grind_for_experience_points	atomic	1.0
at:raises_question	at:xWant	rg:answer+/c/en/answer+at:answer+vg:answer	atomic	1.0
at:raped+/c/en/raped+rg:raped	/r/Synonym	vg:fallen+/c/en/fallen+rg:fallen	ROGET	1.0
at:reaction+rg:reaction+/c/en/reaction	/r/Synonym	rg:reflex+/c/en/reflex	ROGET	1.0
at:reads_a_story	at:xNeed	at:to_pick_the_story_they_would_like	atomic	1.0
at:reads_aloud_a	at:xIntent	at:achived	atomic	1.0
at:receives_degree	at:xWant	at:to_apply_for_a_job	atomic	1.0
at:receives_orders	at:xEffect	at:gets_punished_for_not_following_orders	atomic	1.0
at:receives_reward	at:xNeed	at:to_congratulate_y	atomic	1.0
at:reciprocative+/c/en/reciprocative+rg:reciprocative	/r/Synonym	at:united+vg:united+rg:united+/c/en/united	ROGET	1.0
at:reckless+/c/en/reckless+rg:reckless	/r/Synonym	/c/en/daring+rg:daring+at:daring	ROGET	1.0
at:religion+rg:religion+/c/en/religion	/r/RelatedTo	/c/en/church/n	CN	1.0
at:religion+rg:religion+/c/en/religion	/r/RelatedTo	/c/en/navjote/n	CN	1.0
at:religious+vg:religious+/c/en/religious+rg:religious	/r/RelatedTo	/c/en/quenchcoal/n	CN	1.0
at:renders_every	at:xAttr	rg:knowledgeable+at:knowledgeable+/c/en/knowledgeable	atomic	1.0
at:renewed+/c/en/renewed+rg:renewed	/r/Synonym	rg:reborn+/c/en/reborn+at:reborn	ROGET	1.0
at:rents_a_cabin	at:xEffect	at:sees_new_things	atomic	1.0
at:represents_attempt	at:xWant	"at:tell_you've_tried_to_help_with_""the_attempt"""	atomic	1.0
at:requires_amount	at:xAttr	/c/en/quarrelsome+at:quarrelsome+rg:quarrelsome	atomic	1.0
at:reward+rg:reward+/c/en/reward+vg:reward	/r/RelatedTo	/c/en/recompense/n	CN	1.0
at:rides_go_karts	at:xNeed	at:go_to_the_amusement_park	atomic	1.0
at:ridiculous+vg:ridiculous+/c/en/ridiculous+rg:ridiculous	mw:POSForm	/c/en/ridiculous/a	CN	1.0
at:ring+fn:lu:contacting:ring+rg:ring+fn:lu:cause_to_make_noise:ring+fn:lu:make_noise:ring+vg:ring+/c/en/ring	/r/RelatedTo	/c/en/k_theory/n	CN	1.0
at:ring+fn:lu:contacting:ring+rg:ring+fn:lu:cause_to_make_noise:ring+fn:lu:make_noise:ring+vg:ring+/c/en/ring	vg:InImage	vg:I2348519	VG	1.0
at:rises_from_seat	at:oEffect	at:enjoys_the_show	atomic	1.0
at:risks_to_save	at:xReact	rg:upset+at:upset+vg:upset+/c/en/upset	atomic	1.0
at:rock+/c/en/rock+rg:rock+vg:rock	/r/RelatedTo	/c/en/laminite/n	CN	1.0
